"Serial","lodIDN","Facets"
"1","pid_graph:9F34329B","{""id"": ""pid_graph:9F34329B"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""50000"", ""GUPRI"": null, ""Label"": null, ""Entity"": null, ""Scheme"": null, ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": null, ""Identifier"": null, ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2013"", ""Description"": null, ""Availability"": null, ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": ""Yes"", ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": null}"
"1","pid_graph:9FF848E5","{""id"": ""pid_graph:9FF848E5"", ""API"": ""Yes"", ""ISO"": ""CZE,FIN,NLD"", ""MPA"": null, ""Count"": ""2287852"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""URN:ISSN"", ""Entity"": ""Publications,Serial Publications"", ""Scheme"": ""International Standard Serial Number"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""95"", ""Provider"": null, ""Standard"": ""ISO 3297:2022"", ""Authority"": null, ""Countries"": ""[\""Czechia\"", \""Finland\"", \""Netherlands\""]"", ""Identifier"": ""URN:ISSN"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2001"", ""Description"": ""The International Standard Serial Number (ISSN) is a unique eight-digit number used to identify a print or electronic periodical publication, rather than individual articles or books."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""No Prefix"", ""Recommended By"": ""3"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""10"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:A10D498E","{""id"": ""pid_graph:A10D498E"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": null, ""GUPRI"": null, ""Label"": null, ""Entity"": null, ""Scheme"": null, ""Status"": null, ""Unique"": null, ""Coverage"": null, ""Managers"": null, ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": null, ""Identifier"": null, ""Persistent"": null, ""Resolvable"": null, ""Start Date"": null, ""Description"": null, ""Availability"": null, ""Disciplinary"": null, ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": null, ""Identifier Type"": null, ""Resolution Type"": null, ""Number of Resolvers"": ""2"", ""Resolution Topology"": null}"
"1","pid_graph:A2F84B54","{""id"": ""pid_graph:A2F84B54"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": null, ""Label"": ""Protein Cluster ID"", ""Entity"": null, ""Scheme"": ""Protein Cluster Scheme"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""Protein Cluster Identifier Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""Protein Cluster ID"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2007"", ""Description"": ""This collection of related protein sequences (clusters) consists of proteins derived from the annotations of whole genomes, organelles and plasmids. It currently limited to Archaea, Bacteria, Plants, Fungi, Protozoans, and Viruses"", ""Availability"": null, ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:A514F388","{""id"": ""pid_graph:A514F388"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": "" "", ""GUPRI"": null, ""Label"": ""CONFIDENT"", ""Entity"": null, ""Scheme"": ""Digital Object Identifier"", ""Status"": ""Emerging"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": null, ""Provider"": null, ""Standard"": ""ISO 26324:2022"", ""Authority"": null, ""Countries"": null, ""Identifier"": ""CONFIDENT"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2022"", ""Description"": ""ConfIDent makes conferences and other formats of scientific events persistently accessible in high quality."", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": null}"
"1","pid_graph:A820970C","{""id"": ""pid_graph:A820970C"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""10000"", ""GUPRI"": null, ""Label"": null, ""Entity"": null, ""Scheme"": null, ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": null, ""Identifier"": null, ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2013"", ""Description"": null, ""Availability"": null, ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": null}"
"1","pid_graph:AB1807F6","{""id"": ""pid_graph:AB1807F6"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""3000000000"", ""GUPRI"": ""-üPRi.png"", ""Label"": ""OCLC Control Number"", ""Entity"": null, ""Scheme"": ""Internal OCLC Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""OCLC (Online Computer Library Center)"", ""Standard"": ""Internal OCLC Standard"", ""Authority"": ""OCLC (Online Computer Library Center)"", ""Countries"": null, ""Identifier"": ""OCLC Control Number"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""1971"", ""Description"": ""OCLC assigns a unique number to each bibliographic record input into WorldCat."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:AC2CDAA9","{""id"": ""pid_graph:AC2CDAA9"", ""API"": null, ""ISO"": ""KOR"", ""MPA"": null, ""Count"": ""155000000"", ""GUPRI"": ""-UṕRi.png"", ""Label"": ""WOS"", ""Entity"": ""Researcher,Person"", ""Scheme"": ""WOS accession number"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Clarivate Analytics"", ""Standard"": ""Internal WOS Accession Number Standard"", ""Authority"": ""Clarivate Analytics"", ""Countries"": ""[\""Korea\""]"", ""Identifier"": ""WOS"", ""Persistent"": ""Yes,Implicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""1997"", ""Description"": ""Unique academic work identifier assigned in Web of Science bibliographic database (Web of Science Core Collection only and do not include WOS: prefix)"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""No Prefix"", ""Recommended By"": ""1"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:AE530285","{""id"": ""pid_graph:AE530285"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": ""-üPRi.png"", ""Label"": ""PopSet ID"", ""Entity"": null, ""Scheme"": ""PopSet Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""PopSet ID Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""PopSet ID"", ""Persistent"": ""Explicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""2000"", ""Description"": ""The PopSet database is a collection of related DNA sequences derived from population, phylogenetic, mutation and ecosystem studies that have been submitted to GenBank."", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:AF81E099","{""id"": ""pid_graph:AF81E099"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""1000000000"", ""GUPRI"": null, ""Label"": ""Nucleotide GI number"", ""Entity"": null, ""Scheme"": ""Internal NCBI Schema"", ""Status"": ""Discontinued"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""Internal NCBI Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""Nucleotide GI number"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""1990"", ""Description"": ""The Nucleotide database is a collection of sequences from several sources, including GenBank, RefSeq, TPA and PDB. Genome, gene and transcript sequence data provide the foundation for biomedical research and discovery."", ""Availability"": null, ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No Resolver"", ""Number of Resolvers"": ""2"", ""Resolution Topology"": null}"
"1","pid_graph:B0DD2B6E","{""id"": ""pid_graph:B0DD2B6E"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""500000"", ""GUPRI"": ""-üPRi.png"", ""Label"": ""GEO ID"", ""Entity"": null, ""Scheme"": ""GEO ID Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""GEO ID Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""GEO ID"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2000"", ""Description"": ""This database stores individual gene expression profiles from curated DataSets in the Gene Expression Omnibus (GEO) repository. Search for specific profiles of interest based on gene annotation or pre-computed profile characteristics."", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:B36773C9","{""id"": ""pid_graph:B36773C9"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""318000"", ""GUPRI"": ""-üṕRi.png"", ""Label"": ""MeSH ID        "", ""Entity"": null, ""Scheme"": ""MeSH Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""MeshID Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""MeSH ID        "", ""Persistent"": ""Implicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""1960"", ""Description"": ""MeSH (Medical Subject Headings) is the NLM controlled vocabulary thesaurus used for indexing articles for PubMed."", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:B7EB7BAA","{""id"": ""pid_graph:B7EB7BAA"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""4463574"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""COL"", ""Entity"": null, ""Scheme"": ""Catalogue of Life ID"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Catalogue of Life (COL)"", ""Standard"": ""LSID (Life Science Identifier)"", ""Authority"": ""Catalogue of Life Secretariat"", ""Countries"": null, ""Identifier"": ""COL"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2001"", ""Description"": ""Identifier of a taxon or synonym in the Catalogue of Life"", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""2"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:B9A4AB49","{""id"": ""pid_graph:B9A4AB49"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""50000000"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""Gene ID"", ""Entity"": null, ""Scheme"": ""Gene ID Scheme"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""Gene ID Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""Gene ID"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""1999"", ""Description"": ""Gene integrates information from a wide range of species. A record may include nomenclature, Reference Sequences (RefSeqs), maps, pathways, variations, phenotypes, and links to genome-, phenotype-, and locus-specific resources worldwide."", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:B9E174E4","{""id"": ""pid_graph:B9E174E4"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": null, ""GUPRI"": null, ""Label"": null, ""Entity"": ""Datasets"", ""Scheme"": null, ""Status"": null, ""Unique"": null, ""Coverage"": null, ""Managers"": ""1"", ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": null, ""Identifier"": null, ""Persistent"": null, ""Resolvable"": null, ""Start Date"": null, ""Description"": null, ""Availability"": null, ""Disciplinary"": null, ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": null, ""Identifier Type"": null, ""Resolution Type"": null, ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:BB4427FE","{""id"": ""pid_graph:BB4427FE"", ""API"": ""Yes"", ""ISO"": ""NLD"", ""MPA"": null, ""Count"": null, ""GUPRI"": ""-UPRi.png"", ""Label"": null, ""Entity"": ""Samples"", ""Scheme"": null, ""Status"": null, ""Unique"": ""Namespace Unique"", ""Coverage"": null, ""Managers"": ""1"", ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": ""[\""Netherlands\""]"", ""Identifier"": null, ""Persistent"": ""Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": null, ""Description"": null, ""Availability"": ""Yes"", ""Disciplinary"": null, ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Static Prefix"", ""Recommended By"": ""1"", ""Globally Unique"": null, ""Identifier Type"": null, ""Resolution Type"": null, ""Number of Resolvers"": ""3"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:BDE0B4B7","{""id"": ""pid_graph:BDE0B4B7"", ""API"": ""Yes"", ""ISO"": ""DEU"", ""MPA"": null, ""Count"": ""10000"", ""GUPRI"": null, ""Label"": ""CrossRef Funders"", ""Entity"": ""Organisations"", ""Scheme"": ""Digital Object Identifier"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": null, ""Provider"": null, ""Standard"": ""ISO 26324:2022"", ""Authority"": null, ""Countries"": ""[\""Germany\""]"", ""Identifier"": ""CrossRef Funders"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2013"", ""Description"": ""The Funder Registry is an open registry of persistent identifiers for grant-giving organizations around the world."", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": null, ""Recommended By"": ""1"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": null}"
"1","pid_graph:BDE0B4B71","{""id"": ""pid_graph:BDE0B4B71"", ""API"": null, ""ISO"": ""CAN,GBR,NLD"", ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": null, ""Label"": ""CrossRef Grant"", ""Entity"": ""Research Grants"", ""Scheme"": ""Digital Object Identifier"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": null, ""Provider"": null, ""Standard"": ""ISO 26324:2022"", ""Authority"": null, ""Countries"": ""[\""Canada\"", \""UK\"", \""Netherlands\""]"", ""Identifier"": ""CrossRef Grant"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2019"", ""Description"": ""The Crossref Grant Linking System (GLS) is a service for research funders to contribute to open science infrastructure. As members of Crossref, funders create unique links and open metadata about their support of all kinds, from financial grants to prizes to use of facilities. "", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": ""3"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:BDE0B4B72","{""id"": ""pid_graph:BDE0B4B72"", ""API"": null, ""ISO"": ""NLD"", ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": null, ""Label"": ""DAI"", ""Entity"": ""Researcher"", ""Scheme"": ""International Standard Name Identifier"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Netherlands"", ""Managers"": ""1"", ""Provider"": ""Royal Library of the Netherlands"", ""Standard"": ""ISO 27729:2012"", ""Authority"": ""Dutch Library Consortium (UKB)"", ""Countries"": ""[\""Netherlands\""]"", ""Identifier"": ""DAI"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2009"", ""Description"": ""A unique number to all academic authors in the Netherlands as a form of authority control"", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": ""1"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:BE0AA447","{""id"": ""pid_graph:BE0AA447"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""60000000"", ""GUPRI"": ""GUṕRi.png"", ""Label"": ""Wikipedia"", ""Entity"": null, ""Scheme"": ""Uniform Resource Locator"", ""Status"": ""Established"", ""Unique"": ""Globally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Wikimedia Foundation"", ""Standard"": ""RFC 2396: Uniform Resource Identifiers (URI): Generic Syntax"", ""Authority"": ""Wikimedia Foundation"", ""Countries"": null, ""Identifier"": ""Wikipedia"", ""Persistent"": ""Implicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""2001"", ""Description"": ""Wikipedia is a multilingual, web-based, free-content encyclopedia project based on an openly editable model. It is written collaboratively by largely anonymous Internet volunteers who write without pay."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""URL"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:BFEB0A72","{""id"": ""pid_graph:BFEB0A72"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""10000000000"", ""GUPRI"": ""GUṕRi.png"", ""Label"": ""UPC"", ""Entity"": null, ""Scheme"": ""Universal Product Code"", ""Status"": ""Established"", ""Unique"": ""Globally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""GS1"", ""Standard"": ""GS1 General Specifications"", ""Authority"": ""GS1"", ""Countries"": null, ""Identifier"": ""UPC"", ""Persistent"": ""Yes,Implicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""1973"", ""Description"": ""Barcode symbology used for tracking trade items in stores"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Federated""}"
"1","pid_graph:C2989F23","{""id"": ""pid_graph:C2989F23"", ""API"": null, ""ISO"": ""NLD"", ""MPA"": null, ""Count"": ""1000000000"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""URN:OID"", ""Entity"": ""Samples"", ""Scheme"": null, ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""International Organisation for Standardization (ISO) and ITU-T"", ""Standard"": null, ""Authority"": ""International Organisation for Standardization (ITU)"", ""Countries"": ""[\""Netherlands\""]"", ""Identifier"": ""URN:OID"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""1997"", ""Description"": ""OIDs provide a persistent identification of objects based on a hierarchical structure of Registration Authorities (RA), where each parent has an object identifier and allocates object identifiers to child nodes."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""No Prefix"", ""Recommended By"": ""1"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Decentralised""}"
"1","pid_graph:C2BEAE03","{""id"": ""pid_graph:C2BEAE03"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""25000000"", ""GUPRI"": ""-üṕRi.png"", ""Label"": ""GeoNames ID"", ""Entity"": null, ""Scheme"": ""GeoNames Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""GeoNames.org"", ""Standard"": ""GeoNames Identifier Standard"", ""Authority"": ""GeoNames.org"", ""Countries"": null, ""Identifier"": ""GeoNames ID"", ""Persistent"": ""Implicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""2006"", ""Description"": ""Identifier in the GeoNames geographical database."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""2"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:C2BEAE031","{""id"": ""pid_graph:C2BEAE031"", ""API"": null, ""ISO"": ""DEU"", ""MPA"": null, ""Count"": ""200000"", ""GUPRI"": null, ""Label"": ""GePRIS"", ""Entity"": ""Organisations"", ""Scheme"": ""GePRIS Scheme"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Germany"", ""Managers"": ""1"", ""Provider"": ""German Research Foundation (DFG)"", ""Standard"": ""GePRIS Standard"", ""Authority"": ""German Research Foundation (DFG)"", ""Countries"": ""[\""Germany\""]"", ""Identifier"": ""GePRIS"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2000"", ""Description"": ""Identifies authors by the first 2-4 letters of their surname plus numbers (e.g. XX 1234 or YY 67) generated by Elektra, the DFG's internal administrative grant-processing procedure. This disambiguation is for DFG's internal processes only."", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": ""1"", ""Globally Unique"": ""No"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:C454BB2B","{""id"": ""pid_graph:C454BB2B"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""200000"", ""GUPRI"": ""-üPRi.png"", ""Label"": ""Toolkit ID"", ""Entity"": null, ""Scheme"": ""None"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""None"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""Toolkit ID"", ""Persistent"": ""Explicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""2004"", ""Description"": ""The NCBI C++ Toolkit is a public-domain collection of portable libraries, consisting of a cross-platform application framework and a set of utilities and supporting classes to work with biological data."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""No"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:C6B514CF","{""id"": ""pid_graph:C6B514CF"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""5200000"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""HAL article ID"", ""Entity"": null, ""Scheme"": ""HAL Article Identifier Scheme"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""France"", ""Managers"": ""1"", ""Provider"": ""HAL (Hyper Articles en Ligne)"", ""Standard"": ""HAL Article Identifier Standard"", ""Authority"": ""Centre for Direct Scientific Communication (CCSD)"", ""Countries"": null, ""Identifier"": ""HAL article ID"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2001"", ""Description"": ""identifier for an article in the HAL (Hyper Articles en Ligne) open access repository"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
